Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Maldives,MDV,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.55358,42.39558,48.29782,53.07031,57.71225,51.85405,48.4391,47.97995,52.40793,55.82454,56.30073,46.0956,40.14053,38.64736,39.06528,42.93863,46.48658,54.46506,57.93176,56.3644,52.99336,55.8308,57.53708,60.83491,74.64166,77.1199,84.96962,88.25529,84.56297,82.79639,84.44138,85.39394,80.58895,76.74139,77.56686,80.13429,77.99986,80.33906,83.14143,86.13388,83.44756,84.6367
Maldives,MDV,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.57642,46.38065,40.56474,33.63503,23.51295,26.0422,29.04958,25.32108,25.45522,26.37195,26.08787,26.67966,24.99286,28.94925,30.74333,31.16288,34.82154,38.05449,44.04418,41.79499,41.09112,30.91926,34.28008,33.47011,33.30608,39.1795,34.86461,37.86959,36.80858,40.56536,43.70816,43.07776,40.59979,41.50588,43.3202,43.74387,41.44748,39.67382,36.35865,37.72027,64.62844,64.04658
Mali,MLI,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.213853,..,..,13.25341,..,..,18.15394,..,..,..,28.44291
Mali,MLI,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.865664,57.122695,84.035108,71.253845,90.428332,86.635773,97.399827,124.58427,154.72491,144.17794,146.01261,137.84696,142.98267,163.98375,173.66242,174.70309,180.98724,..
Mali,MLI,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,..,..,3.563424,4.952659,4.342256,4.304008,4.158933,4.496865,4.680473,8.783611,7.319471,5.911001,5.397908,7.353848,6.32033,5.850128,5.583624,6.126221,7.415056,11.82152,10.15265,10.1775,10.43576,11.5978,11.40399,11.27658,10.93066,11.75722,12.17748,11.77747,10.37039,12.16951,12.83896,11.57867,11.30077,12.34787,12.11637,13.95977,16.26792,17.0769,15.02808,15.66705,17.01501,15.58817,17.4712,18.38775,17.46338,18.86505,19.9452,21.47984,23.5208,22.35688,21.77793,23.55886,23.28216,27.05879,30.5753
Mali,MLI,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,28.64757,20.58027,20.88515,19.45854,19.05335,17.62461,19.22452,20.95713,17.72153,15.5684,17.99755,18.25233,15.85239,14.88488,14.55568,17.86757,18.8177,8.764744,8.189784,7.614569,7.446634,8.063836,6.055004,4.578127,4.066986,4.546242,4.736688,4.733758,4.598662,4.781247,5.955638,5.48105,5.329726,5.177462,5.351114,4.6206,4.30204,3.558174,2.673016,0.6907817,0.583836,0.7623719,1.706082,1.554591,1.710065,1.641288,1.770238,1.563798,1.375415,1.504214,1.502344,2.029606,1.901591,3.16496,4.482623
Mali,MLI,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6026066,..,..,0.6958239,..,..,6.660806,..,..,..,5.977247
Mali,MLI,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.247024,0.2416819,0.2322512,0.2201951,0.4197556,0.4094164,0.4977963,0.4080473,0.607954,0.3208932,0.436725,0.2779064,0.3794667,0.3612941,1.996112,1.174556,1.382114,1.136729,0.6941991,0.6595443,0.8484406,2.371071,2.556881,3.051529,2.878765,4.291246,3.738584,4.001039,3.079153,3.290756,3.154489,3.554091,3.153553,4.220724,6.367249,6.691159,8.275904,7.666602,8.230922,9.063898,10.65371,..
Mali,MLI,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..,..
Mali,MLI,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,6.253018,27.83272,38.73859,41.09948,42.85045,46.51937,49.04271,56.94187,62.36722,64.00703,53.72807,57.06167,58.85922,60.012,59.24148,55.1034,52.49423,60.67411,62.62386,67.81101,67.701,58.81576,67.26145,72.08947,72.01294,71.88821,70.3518,65.78036,69.67987,71.70739,68.4924,71.41418,72.69514,73.46375,74.96265,79.49063,82.90774,85.52599,87.69591,96.64066,97.17092,96.08325,91.66951,92.33565,92.05177,92.37011,92.72751,94.46266,95.47099,95.83913,95.71501,94.32228,94.63261,92.09,89.92728
Mali,MLI,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.56667239,0.59650939,0.49829162,0.50442966,0.47654165,0.45404824,0.45518825,0.49417492,0.51629599,0.53797187,0.54727867,0.64461028,0.62186047,0.63996842,0.69454262,0.61701794,..,..,..
Mali,MLI,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.426045,0.8998411,0.9973251,1.015049,2.061413,1.657362,0.9439093,1.698728,0.9231074,2.234546,2.762407,6.817224,2.994194,2.580968,3.083538,5.169346,7.254197,5.757716,6.106049,5.574127,..,..,..
Mali,MLI,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,18.2133,13.83572,13.81102,13.71701,13.49172,13.38093,14.20896,20.92436,18.26919,16.15255,16.21505,18.66134,17.71166,16.891,15.47118,16.49596,17.6466,21.78982,20.39756,21.09554,20.67798,21.77093,20.40044,18.15668,17.99785,19.19291,19.69907,19.13097,17.97654,19.67644,20.58471,18.60398,17.14488,19.42005,19.17873,23.09817,28.75457,26.65899,25.50913,25.20444,25.32162,22.88604,23.814,24.29542,24.25126,26.96746,27.74384,27.64502,28.89003,27.80104,27.01606,29.02747,29.62491,36.7383,40.4065
Malta,MLT,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.27007,..,..,96.328,..,..,97.36291,..,..,..,96.44681
Malta,MLT,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,907.00064,954.35618,1000.2118,1143.7067,1239.2943,1962.6204,1870.9184,1832.3734,1279.9393,1257.9984,1531.8396,1539.5542
Malta,MLT,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,..,..,..,..,..,101.2354,109.6119,112.7499,101.7683,96.98672,90.6474,88.43774,78.85385,76.64631,70.22977,61.02876,58.33159,58.17707,62.87662,66.97726,73.04753,74.65434,76.41856,77.92326,81.89069,86.67858,87.35207,91.78198,96.58035,103.9091,101.6765,108.9595,114.635,118.468,124.765,119.9431,126.7915,134.109,129.1696,128.8506,115.3177,118.0101,132.1591,130.0531,129.6278,123.6094,124.1515,123.0677,124.0078,146.7725,145.4323,146.8404,138.056,69.14959,61.13752,147.221,140.6088
Malta,MLT,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,6.866059,4.843479,1.821397,0.182015,0.2572903,0.0328542,3.907418,0.0140055,0.0127506,0.0055721,0.0358919,0.0374324,0.0459924,0.1231852,0.132291,0.0480531,0.0524861,0.6810926,0.2773262,0.3895248,2.743367,6.54352,6.464622,1.745396,3.46109,5.156257,5.391021,4.040643,1.561103,0.3742025,0.5147412,0.3152872,0.2212617,0.4766739,1.094374,0.5175167,1.405515,3.611745,4.453579,3.517133,4.116903,5.056612,4.190124,4.260137,4.629589,7.432446,10.62505,10.28391,9.594891,8.734908,11.11281,11.68558
Malta,MLT,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.90827,..,..,41.82716,..,..,47.10956,..,..,..,42.47502
Malta,MLT,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.754072,1.65688,1.600574,1.619629,1.637688,1.64395,1.532194,3.197237,4.741364,4.798184,4.971031,3.839324,3.485604,5.912689,5.14748,4.89594,6.122207,8.708249,10.79366,12.09058,11.22348,12.85525,12.19805,13.85307,13.50206,28.218,22.81507,22.81549,21.69617,27.3605,26.65479,29.01278,26.95228,27.01506,23.99092,21.84719,17.48916,14.60775,11.78771,11.17628,17.34211,..
Malta,MLT,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,..,..,89.29834,92.96455,97.19483,99.67565,99.51249,99.92053,90.03092,99.95454,99.9551,99.98041,99.88538,99.88603,99.87551,99.72288,99.73154,99.91084,99.90728,98.94019,99.60104,99.47726,96.78765,92.93978,93.17411,98.26224,96.62063,94.84811,95.15156,96.53335,98.72546,99.71091,99.60059,99.77099,99.83313,99.61994,99.16241,99.58936,98.92353,97.31959,96.84255,97.69975,97.18924,96.68964,97.03581,96.80632,96.30121,93.50741,90.32715,89.6408,89.77771,90.45061,89.93903,89.04354
Malta,MLT,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.280874,88.648243,79.837438,99.449676,110.56361,..
Malta,MLT,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.09096,27.95138,30.51357,38.93618,51.67354,64.24933,74.294,87.79889,77.64236,144.5756,197.4845,240.9424,247.1643,303.3261,269.2652,296.4112,240.5514,195.2163,180.6111,118.7446,102.8106,113.4018,..
Malta,MLT,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,146.3343,163.0127,174.411,164.4144,157.701,150.2706,145.646,134.5282,132.4516,127.2782,114.535,113.9599,113.627,122.3247,126.1165,128.6161,127.1051,129.8775,127.779,127.2735,129.1831,128.2579,129.5607,132.9235,139.6115,134.6382,139.4132,141.8496,144.0681,150.5002,143.899,150.8474,157.9786,152.9056,153.1171,137.799,138.6092,143.1522,144.724,143.296,137.3976,139.64,142.0621,146.7952,167.7311,162.2543,168.6557,156.5889,151.8328,147.9879,172.2455,169.1319
Marshall Islands,MHL,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.46182,..,..,20.44538,..,..,19.03106,..,..,..,..
Mauritania,MRT,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.779038,97.777369,113.64797,132.09608,143.54569,162.68037,168.15372,177.31578,173.60198,..
Mauritania,MRT,Bank deposits to GDP (%),GFDD.OI.02,..,13.99428,17.50909,23.00279,13.35338,14.75472,25.91434,29.17,33.98686,35.00587,43.20639,38.88845,43.89723,59.52047,75.60686,86.29693,91.67115,91.94671,87.52488,87.2059,91.29885,124.0139,112.9887,108.6104,110.4691,116.28,116.9797,119.531,113.0571,102.9004,134.2157,99.65786,..,..,..,..,..,..,..,..,..,..,..,..,..,134.264,105.8967,126.9133,137.595,157.5577,142.1863,143.6929,149.3922,15.95277,19.73926,19.91569,19.16906,21.3845,21.93735,21.9014,..,..
Mauritania,MRT,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,0.0065047,..,0.005819,0.3172153,0.5056119,15.19962,0.9104057,55.07515,33.17448,69.04239,59.91052,57.6329,60.09576,68.41673,94.79838,85.52105,87.21529,61.20609,50.7157,48.43009,44.87728,79.97663,85.39661,67.18037,..,..,..,..,..,..,..,..,..,..,..,..,..,177.099,126.27,119.714,116.3137,130.4244,109.4132,92.99512,87.42284,8.417118,9.256317,10.30406,9.349127,9.005589,8.628553,7.230887,..,..
Mauritania,MRT,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.242931,..,..,4.820815,..,..,3.310434,..,..,..,..
Mauritania,MRT,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0537856,0.0377691,0.1247143,0.0226286,0.0611637,0.1660259,0.2030677,0.1096139,0.1308175,0.119605,0.069447,0.0338547,..,..,..,..,..,..,..,..,..,..,..,..,..,6.072786,2.613226,3.148311,3.754612,3.935185,3.8463,2.236624,3.180247,1.652177,4.746178,4.122957,3.780093,3.111201,4.030157,3.909153,..,..
Mauritania,MRT,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,99.98769,..,99.99352,99.6208,99.47781,89.19914,99.19434,73.63626,82.86712,73.94804,77.73966,75.81367,75.47761,73.39148,67.89972,70.01334,69.93211,76.68896,79.55373,79.86963,81.29015,70.49569,73.76762,72.99136,..,..,..,..,..,..,..,..,..,..,..,..,..,57.56253,57.44314,61.64156,65.17908,63.52377,65.9444,66.00173,69.32604,70.16051,72.19327,70.81407,71.87176,72.70377,75.16936,78.48248,..,..
Mauritania,MRT,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,68.80333,65.87709,46.28571,36.56949,47.26896,53.6814,57.15646,61.77085,72.86022,67.59912,80.30128,92.06184,113.171,131.2331,142.2525,143.817,143.7686,147.9932,153.6272,179.0553,169.1328,159.8591,166.5111,179.1519,169.7956,178.7841,170.1712,171.0051,191.1619,143.4875,..,..,..,..,..,..,..,..,..,..,..,..,..,197.2399,168.9951,188.2406,194.0291,224.7747,198.8313,197.4853,207.9991,24.68431,27.25281,27.08673,25.65969,27.72893,28.5371,28.43273,..,..
Mauritius,MUS,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.12321,..,..,82.20827,..,..,89.49472,..,..,..,89.95587
Mauritius,MUS,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1956.0402,1836.5098,1891.4111,1876.2064,1914.4782,1924.3712,..
Mauritius,MUS,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,16.49216,18.08334,14.73897,17.31542,17.27207,17.32094,18.96932,22.32783,24.31808,28.82021,31.17734,41.74067,41.90763,31.70699,30.66355,32.60749,32.43245,33.69284,31.65406,34.35319,33.22648,35.55457,41.9659,46.81547,49.9483,53.47226,52.68852,54.70127,57.62575,59.83889,60.28047,60.38493,65.234,65.97758,70.22586,68.01836,71.17446,69.47917,70.20845,73.32442,81.06101,86.40851,87.58006,86.38333,87.479,90.22382,90.06367,90.83448,89.86082,91.63897,91.00375,94.03471,98.94362,101.6326,105.5446,104.1506,108.2892,142.1062,143.4849
Mauritius,MUS,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,3.062106,2.923048,1.7714,0.1176606,1.19608,2.902338,1.006163,0.2852886,0.9086429,6.898249,12.21056,13.95804,15.49773,13.55171,19.51856,19.81265,21.65099,20.58593,20.20435,11.92005,3.235423,0.0010168,0.000872,0.0012431,6.056664,2.171733,1.328608,2.217133,0.5764681,0.8650407,1.581302,4.569111,1.915592,1.689225,1.547528,1.124646,0.5287604,1.05771,1.950099,3.214889,0.5848722,0.5822453,0.2173763,1.825243,2.815811,1.526456,1.871782,1.110855,0.7611573,0.1912962,0.1778598,0.0993569,0.0950369,3.54071,3.300115
Mauritius,MUS,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.12033,..,..,17.29193,..,..,24.12075,..,..,..,20.06327
Mauritius,MUS,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.98344,7.515917,10.40768,9.983547,10.62326,10.55602,14.85431,15.34101,18.28121,17.96808,19.42647,9.378108,13.0602,14.63018,16.35867,21.20499,18.50653,19.94734,14.09075,15.67516,13.95146,15.2801,20.7092,26.38325,27.12791,28.49722,23.69849,21.54095,21.75507,24.8091,21.73561,17.66527,18.32935,17.92068,20.69135,20.35295,24.02072,23.59377,23.11142,24.74477,31.29556,..
Mauritius,MUS,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,84.79554,85.84393,90.99929,99.41257,95.86852,91.21883,97.08067,99.23077,97.63166,81.47558,71.98645,69.87955,67.5543,69.97081,60.2659,60.89467,58.09232,61.51578,64.93891,77.89082,93.21685,99.9979,99.99823,99.99758,87.35806,95.74271,97.57697,96.27358,99.09225,98.58924,97.72686,93.74092,97.30116,97.5576,97.80894,98.52435,99.43389,98.88528,98.02953,96.63418,99.37647,99.44068,99.79311,98.32298,97.43409,98.71353,98.51508,99.07839,99.38512,99.84118,99.85897,99.90205,99.90954,97.29106,97.50882
Mauritius,MUS,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.033493,17.256231,17.83714,18.724065,20.082498,20.472481,22.017282,22.751466,24.161968,22.874249,26.318416,28.750483,29.004841,29.957596,26.346549,27.031932,18.840738,19.007376,20.089357,20.045275,21.084868,25.331169,..
Mauritius,MUS,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.1096,10.85993,497.0276,496.1049,59.46216,83.67009,43.14234,55.0862,93.29538,73.7327,115.5585,146.9122,97.94973,141.0755,..
Mauritius,MUS,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,23.75376,25.59042,22.05736,24.69212,24.25727,25.58792,30.09985,33.83781,37.38906,41.37573,42.13538,53.59162,56.68295,43.81984,42.86532,45.35598,42.15734,41.84065,39.36992,41.60244,40.16252,42.02404,48.62389,53.35814,56.80589,60.32238,59.70742,61.81559,64.95156,67.17152,67.22508,66.80273,71.65183,72.19786,76.27425,73.70383,76.56441,74.7473,75.53643,78.86848,86.68571,92.23598,93.73217,92.50684,93.2452,96.02187,96.25406,97.4912,96.63992,98.56635,98.17721,101.4016,106.8569,109.8959,114.1911,115.301,120.8119,163.7436,164.6471
